"NAME_ENGLI","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"Barbados",0.011611709983458,0.007838166858968,0.007079356879273,0.00832200781185,0.026005080662226,0.014555620195099,0.009266704985963,0.015623849856159,0.012055167329272,0.015096865325844,0.019281168171033,0.01624095486293,0.011611709983458,0.007838166858968,0.007079356879273,0.00832200781185,0.026005080662226,0.014555620195099,0.009266704985963,0.015623849856159,0.012055167329272,0.015096865325844,0.019281168171033,0.01624095486293
"Belarus",0.000130290436504,0.00012514381739,0.000129834590035,0.000123909622693,0.000135815726527,0.000392050823069,0.00043307418615,0.000305447845252,0.000159133805182,0.000138753983577,0.00013041152818,0.00013036170789,0.000130290436504,0.00012514381739,0.000129834590035,0.000123909622693,0.000135815726527,0.000392050823069,0.00043307418615,0.000305447845252,0.000159133805182,0.000138753983577,0.00013041152818,0.00013036170789
"Belgium",0.000453320299181,0.000557285432519,0.000617872531088,0.00046020636217,0.000453850187595,0.000379194955423,0.000360852500096,0.000384660024299,0.00053007005622,0.000590912546179,0.000576031512144,0.000527537036361,0.000453320299181,0.000557285432519,0.000617872531088,0.00046020636217,0.000453850187595,0.000379194955423,0.000360852500096,0.000384660024299,0.00053007005622,0.000590912546179,0.000576031512144,0.000527537036361
"Belize",0.017213288276667,0.010168814205884,0.010649182172219,0.007654397411025,0.019966424313309,0.034047195419071,0.033023622489796,0.028601604887637,0.034942178711192,0.033787387961688,0.028981379935169,0.018117662850883,0.017213288276667,0.010168814205884,0.010649182172219,0.007654397411025,0.019966424313309,0.034047195419071,0.033023622489796,0.028601604887637,0.034942178711192,0.033787387961688,0.028981379935169,0.018117662850883
"Benin",0.003165409201233,0.008254466663891,0.044604572024793,0.043525312569485,0.06098113863482,0.050348081562663,0.027699451179261,0.047078282055212,0.019009932735188,0.032037400175356,0.00380935859884,0.003472734085252,0.003165409201233,0.008254466663891,0.044604572024793,0.043525312569485,0.06098113863482,0.050348081562663,0.027699451179261,0.047078282055212,0.019009932735188,0.032037400175356,0.00380935859884,0.003472734085252
"Bhutan",0.005725708574375,0.005777654344574,0.006413049679495,0.01068648960301,0.035725913910064,0.048352915209008,0.055891251583715,0.056581823929492,0.052846245934687,0.018488741212036,0.005252717352352,0.005505736614379,0.005725708574375,0.005777654344574,0.006413049679495,0.01068648960301,0.035725913910064,0.048352915209008,0.055891251583715,0.056581823929492,0.052846245934687,0.018488741212036,0.005252717352352,0.005505736614379
"Bolivia",0.0499492967411,0.044690409823205,0.044319281701287,0.031691178721123,0.025128383611436,0.008026933348472,0.006948369864669,0.007085569854987,0.01991353167004,0.032105852138909,0.041673884136712,0.046059352011113,0.0499492967411,0.044690409823205,0.044319281701287,0.031691178721123,0.025128383611436,0.008026933348472,0.006948369864669,0.007085569854987,0.01991353167004,0.032105852138909,0.041673884136712,0.046059352011113
"Bonaire, Saint Eustatius and Saba",0.011118154476643,0.013136056934679,0.013313868136963,0.013425509425766,0.014790690588028,0.013526023902728,0.007990692993715,0.015683120073308,0.017605607554201,0.010832239204582,0.045018430553297,0.064795197162228,0.011118154476643,0.013136056934679,0.013313868136963,0.013425509425766,0.014790690588028,0.013526023902728,0.007990692993715,0.015683120073308,0.017605607554201,0.010832239204582,0.045018430553297,0.064795197162228
"Bosnia and Herzegovina",0.000740615971184,0.000759088363534,0.000762670991181,0.000739576323391,0.000619714936993,0.003023812061497,0.003001786076878,0.003350675854492,0.008533779849668,0.003874242868348,0.000731885178621,0.000732034267415,0.000740615971184,0.000759088363534,0.000762670991181,0.000739576323391,0.000619714936993,0.003023812061497,0.003001786076878,0.003350675854492,0.008533779849668,0.003874242868348,0.000731885178621,0.000732034267415
"Botswana",0.058106572805007,0.058143045389742,0.02575776349866,0.008802100881308,0.002616851781356,0.003477900082219,0.001600977866406,0.00398943508945,0.004808618914058,0.004195616456658,0.01373679506412,0.06672428816255,0.058106572805007,0.058143045389742,0.02575776349866,0.008802100881308,0.002616851781356,0.003477900082219,0.001600977866406,0.00398943508945,0.004808618914058,0.004195616456658,0.01373679506412,0.06672428816255
"Bouvet Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",0.041642163888972,0.038916091425537,0.040567737257573,0.039213047801573,0.03887332399909,0.030706133602557,0.025937672589425,0.020184119222919,0.018331154356483,0.029602906319468,0.038795237686728,0.042799152160388,0.041642163888972,0.038916091425537,0.040567737257573,0.039213047801573,0.03887332399909,0.030706133602557,0.025937672589425,0.020184119222919,0.018331154356483,0.029602906319468,0.038795237686728,0.042799152160388
"British Indian Ocean Territory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"British Virgin Islands",0.017679439312286,0.004141361967849,0.003118838140325,0.015498128963801,0.015073553890399,0.010278745704983,0.022509728626095,0.014451116991491,0.01198708758063,0.017760822968104,0.017625255672331,0.011963745869311,0.017679439312286,0.004141361967849,0.003118838140325,0.015498128963801,0.015073553890399,0.010278745704983,0.022509728626095,0.014451116991491,0.01198708758063,0.017760822968104,0.017625255672331,0.011963745869311
"Brunei",0.017606526368171,0.014501201092292,0.012516669237828,0.012749096860228,0.01354325930393,0.012173261162535,0.010130284612009,0.012612996520884,0.012806288242315,0.014929072268422,0.015874638473686,0.016653397358002,0.017606526368171,0.014501201092292,0.012516669237828,0.012749096860228,0.01354325930393,0.012173261162535,0.010130284612009,0.012612996520884,0.012806288242315,0.014929072268422,0.015874638473686,0.016653397358002
"Bulgaria",0.000283273973201,0.000296116469736,0.000267351731009,0.000272976838708,0.000492051691531,0.004017363473228,0.002778874632319,0.003062905234388,0.002526151403807,0.00048257032216,0.00052116702709,0.0004321035427,0.000283273973201,0.000296116469736,0.000267351731009,0.000272976838708,0.000492051691531,0.004017363473228,0.002778874632319,0.003062905234388,0.002526151403807,0.00048257032216,0.00052116702709,0.0004321035427
"Burkina Faso",0.00220262126233,0.002498889480818,0.004820113163064,0.029122985143215,0.074848224353071,0.095265083296745,0.066386266698468,0.032347640987314,0.02760397859122,0.023888502387967,0.004480501675111,0.002910223380377,0.00220262126233,0.002498889480818,0.004820113163064,0.029122985143215,0.074848224353071,0.095265083296745,0.066386266698468,0.032347640987314,0.02760397859122,0.023888502387967,0.004480501675111,0.002910223380377
"Burundi",0.026600660037451,0.025049562108128,0.028446376328883,0.029640790015616,0.028757284804643,0.006097230351647,0.006005162998643,0.006210768337779,0.012891376438109,0.034369021552201,0.027142360209302,0.029073023114887,0.026600660037451,0.025049562108128,0.028446376328883,0.029640790015616,0.028757284804643,0.006097230351647,0.006005162998643,0.006210768337779,0.012891376438109,0.034369021552201,0.027142360209302,0.029073023114887
"Cambodia",0.004109617347311,0.00363698314999,0.009938024864225,0.048485156591331,0.050526522913166,0.036805231523265,0.028203675514735,0.029993946214024,0.031599398468272,0.034777724645053,0.031775291241477,0.004464641231201,0.004109617347311,0.00363698314999,0.009938024864225,0.048485156591331,0.050526522913166,0.036805231523265,0.028203675514735,0.029993946214024,0.031599398468272,0.034777724645053,0.031775291241477,0.004464641231201
"Cameroon",0.004185369520288,0.015073102940561,0.029044712212683,0.032297851254042,0.033995215738189,0.037027198051382,0.044798477952042,0.058105616884086,0.031624143653014,0.029414110698264,0.02276984269506,0.008943370920977,0.004185369520288,0.015073102940561,0.029044712212683,0.032297851254042,0.033995215738189,0.037027198051382,0.044798477952042,0.058105616884086,0.031624143653014,0.029414110698264,0.02276984269506,0.008943370920977
"Canada",0.000491137830071,0.000450045816129,0.000463055490923,0.000446759157048,0.000465478947761,0.000532807985973,0.000617624032753,0.000637942907426,0.000552146993784,0.000614021112909,0.000556741719578,0.000534449358748,0.000491137830071,0.000450045816129,0.000463055490923,0.000446759157048,0.000465478947761,0.000532807985973,0.000617624032753,0.000637942907426,0.000552146993784,0.000614021112909,0.000556741719578,0.000534449358748
"Cape Verde",0.008499286894511,0.008167894571984,0.008338781793424,0.008918819878748,0.008833384135771,0.010673876415395,0.01628380381039,0.075929164678074,0.111008595064483,0.055363975051042,0.019398572231899,0.011399435346842,0.008499286894511,0.008167894571984,0.008338781793424,0.008918819878748,0.008833384135771,0.010673876415395,0.01628380381039,0.075929164678074,0.111008595064483,0.055363975051042,0.019398572231899,0.011399435346842
"Caspian Sea",0.000675308391737,0.000668055594401,0.000650489680012,0.000403859878572,0.003124323579425,0.007121555314944,0.012284499109679,0.016917673889367,0.027755582810055,0.013787662270676,0.00118489517125,0.000631408688542,0.000675308391737,0.000668055594401,0.000650489680012,0.000403859878572,0.003124323579425,0.007121555314944,0.012284499109679,0.016917673889367,0.027755582810055,0.013787662270676,0.00118489517125,0.000631408688542
"Cayman Islands",0.007623478027084,0.005055731640939,0.003522131480078,0.002639635265811,0.018364001220585,0.01670687146097,0.007399800203875,0.012504762380895,0.002286932547604,0.022498256089274,0.049661660135869,0.008419882204895,0.007623478027084,0.005055731640939,0.003522131480078,0.002639635265811,0.018364001220585,0.01670687146097,0.007399800203875,0.012504762380895,0.002286932547604,0.022498256089274,0.049661660135869,0.008419882204895
"Central African Republic",0.005234278863649,0.007858782516212,0.029813536123948,0.029981488485443,0.021792335211375,0.023942016964343,0.032619637234619,0.036603629018561,0.027722049505589,0.027784268058281,0.027747602523588,0.006716425838488,0.005234278863649,0.007858782516212,0.029813536123948,0.029981488485443,0.021792335211375,0.023942016964343,0.032619637234619,0.036603629018561,0.027722049505589,0.027784268058281,0.027747602523588,0.006716425838488
"Chad",0.009866691417414,0.010875697151653,0.013831582030185,0.009517330150715,0.043980870213096,0.05737624215118,0.105897107757935,0.14291316814911,0.064574019020748,0.020705789872663,0.013848357827518,0.013716821221839,0.009866691417414,0.010875697151653,0.013831582030185,0.009517330150715,0.043980870213096,0.05737624215118,0.105897107757935,0.14291316814911,0.064574019020748,0.020705789872663,0.013848357827518,0.013716821221839
"Chile",0.006349201362066,0.006747971741267,0.00637481785592,0.005271162242527,0.004583137139875,0.00551936476053,0.005302564109636,0.003466810070796,0.002406865480684,0.002219191715893,0.004436069041952,0.006104214043069,0.006349201362066,0.006747971741267,0.00637481785592,0.005271162242527,0.004583137139875,0.00551936476053,0.005302564109636,0.003466810070796,0.002406865480684,0.002219191715893,0.004436069041952,0.006104214043069
"China",0.001507955725105,0.00163749616463,0.001662366528855,0.008546033521247,0.030260773650846,0.049895093527874,0.058173084038206,0.056245886981489,0.04248442923521,0.018329392737053,0.004163517709267,0.001757893460936,0.001507955725105,0.00163749616463,0.001662366528855,0.008546033521247,0.030260773650846,0.049895093527874,0.058173084038206,0.056245886981489,0.04248442923521,0.018329392737053,0.004163517709267,0.001757893460936
"Christmas Island",0.01140093777583,0.011715668589183,0.007424323424948,0.00642432540501,0.006408989726675,0.009052183664582,0.01334695274306,0.002005472819648,0.001631535433996,0.001809688943278,0.007289024774454,0.009559678110594,0.01140093777583,0.011715668589183,0.007424323424948,0.00642432540501,0.006408989726675,0.009052183664582,0.01334695274306,0.002005472819648,0.001631535433996,0.001809688943278,0.007289024774454,0.009559678110594
"Clipperton Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colombia",0.018907215474075,0.021361524928883,0.025788007306505,0.030064979350905,0.035385402914823,0.039738526953089,0.040419747833554,0.037117040945351,0.034206947126411,0.037181093035905,0.028428356361701,0.020272734694861,0.018907215474075,0.021361524928883,0.025788007306505,0.030064979350905,0.035385402914823,0.039738526953089,0.040419747833554,0.037117040945351,0.034206947126411,0.037181093035905,0.028428356361701,0.020272734694861
"Comoros",0.040012088632747,0.040237490517191,0.037238241766496,0.03868879105416,0.02749329328788,0.019359494931281,0.012903530582491,0.012143599925698,0.002485666133505,0.011864941304491,0.014907155212142,0.02838754239643,0.040012088632747,0.040237490517191,0.037238241766496,0.03868879105416,0.02749329328788,0.019359494931281,0.012903530582491,0.012143599925698,0.002485666133505,0.011864941304491,0.014907155212142,0.02838754239643
"Cook Islands",0.014671324510875,0.00931552913335,0.011039659594226,0.009117282752827,0.019447963795362,0.00618277722771,0.013217225119157,0.014174343915776,0.014830850680613,0.006216051869411,0.016121573763933,0.01094996782303,0.014671324510875,0.00931552913335,0.011039659594226,0.009117282752827,0.019447963795362,0.00618277722771,0.013217225119157,0.014174343915776,0.014830850680613,0.006216051869411,0.016121573763933,0.01094996782303
"Costa Rica",0.011678326803641,0.008004741515976,0.008593573583651,0.014544644307301,0.02698054023852,0.028461526482342,0.023888656258981,0.026365702179062,0.032746207805067,0.033821529562279,0.021228779839447,0.015187554643611,0.011678326803641,0.008004741515976,0.008593573583651,0.014544644307301,0.02698054023852,0.028461526482342,0.023888656258981,0.026365702179062,0.032746207805067,0.033821529562279,0.021228779839447,0.015187554643611
"Côte d'Ivoire",0.004536694275336,0.009748845417284,0.023226180418512,0.034770505080191,0.022454704902397,0.024123628661266,0.035170441071172,0.062241848376697,0.034333297091216,0.018560021842866,0.023120797431047,0.007243057569577,0.004536694275336,0.009748845417284,0.023226180418512,0.034770505080191,0.022454704902397,0.024123628661266,0.035170441071172,0.062241848376697,0.034333297091216,0.018560021842866,0.023120797431047,0.007243057569577
"Croatia",0.001077972241707,0.000903910468377,0.000887039163104,0.000833898874688,0.000775150045169,0.007162481277779,0.004125616352664,0.013987644126223,0.013642113054007,0.00848709496458,0.000920152607728,0.000880440783936,0.001077972241707,0.000903910468377,0.000887039163104,0.000833898874688,0.000775150045169,0.007162481277779,0.004125616352664,0.013987644126223,0.013642113054007,0.00848709496458,0.000920152607728,0.000880440783936
"Cuba",0.010000305056419,0.006408938516862,0.006992605788242,0.031415848110136,0.026346621153388,0.027919089161995,0.028582391488425,0.031472443286892,0.028085498649076,0.025682745961645,0.03770681668853,0.01861572666631,0.010000305056419,0.006408938516862,0.006992605788242,0.031415848110136,0.026346621153388,0.027919089161995,0.028582391488425,0.031472443286892,0.028085498649076,0.025682745961645,0.03770681668853,0.01861572666631
"Curaçao",0.030014681139801,0.013191252279076,0.017896705188397,0.014023255952615,0.017584366558529,0.017337738105403,0.016871180008312,0.019297081181911,0.012298962942246,0.049516781302025,0.026875001778088,0.039387123566873,0.030014681139801,0.013191252279076,0.017896705188397,0.014023255952615,0.017584366558529,0.017337738105403,0.016871180008312,0.019297081181911,0.012298962942246,0.049516781302025,0.026875001778088,0.039387123566873
"Cyprus",0.006310630654731,0.005400550489544,0.003651604182729,0.001333515199329,0.027708594252095,0.025484952858385,0.040745027751294,0.034391018199393,0.047039570811927,0.023357147123951,0.03109120907832,0.008588364154188,0.006310630654731,0.005400550489544,0.003651604182729,0.001333515199329,0.027708594252095,0.025484952858385,0.040745027751294,0.034391018199393,0.047039570811927,0.023357147123951,0.03109120907832,0.008588364154188
"Czech Republic",0.000362784102202,0.000230541884381,0.000321563138336,0.000287337545633,0.000677504512359,0.00053244287555,0.000540881147045,0.000589176450316,0.000455302730317,0.000227584717271,0.000305667796402,0.000466341061133,0.000362784102202,0.000230541884381,0.000321563138336,0.000287337545633,0.000677504512359,0.00053244287555,0.000540881147045,0.000589176450316,0.000455302730317,0.000227584717271,0.000305667796402,0.000466341061133
"Democratic Republic of the Congo",0.036041983374012,0.028656781056029,0.026592246694052,0.025750577840989,0.028883876271468,0.029279010207158,0.028605310936137,0.029459484023306,0.029305809752825,0.02730918339043,0.028291819495424,0.04003888519714,0.036041983374012,0.028656781056029,0.026592246694052,0.025750577840989,0.028883876271468,0.029279010207158,0.028605310936137,0.029459484023306,0.029305809752825,0.02730918339043,0.028291819495424,0.04003888519714
"Denmark",0.000611964585631,0.000125459189096,0.000128166383227,0.000141057142354,0.000146067898546,0.000232059767924,0.000497847064329,0.00067969349458,0.000687271905562,0.000608116292825,0.000633987432747,0.000711356471117,0.000611964585631,0.000125459189096,0.000128166383227,0.000141057142354,0.000146067898546,0.000232059767924,0.000497847064329,0.00067969349458,0.000687271905562,0.000608116292825,0.000633987432747,0.000711356471117
"Djibouti",0.009541567913528,0.012133279911903,0.011149029367434,0.01276592619435,0.061501364702771,0.052757869829451,0.036105085667259,0.041064737259975,0.053932317192036,0.052703620185768,0.008571593069831,0.010136920859853,0.009541567913528,0.012133279911903,0.011149029367434,0.01276592619435,0.061501364702771,0.052757869829451,0.036105085667259,0.041064737259975,0.053932317192036,0.052703620185768,0.008571593069831,0.010136920859853
"Dominican Republic",0.015631871580946,0.014994474141348,0.019269830904614,0.029139792265921,0.03821303439455,0.03438406809953,0.031817673221698,0.037201561554797,0.036722447360314,0.036364915702508,0.031756699178259,0.03119633709392,0.015631871580946,0.014994474141348,0.019269830904614,0.029139792265921,0.03821303439455,0.03438406809953,0.031817673221698,0.037201561554797,0.036722447360314,0.036364915702508,0.031756699178259,0.03119633709392
"Dominica",0.011711915237461,0.010833897846103,0.010927189524465,0.010031399125994,0.017009652009629,0.02174077173802,0.025324563656996,0.024377430758865,0.026053131479555,0.025598138709833,0.023915722204592,0.017863306956463,0.011711915237461,0.010833897846103,0.010927189524465,0.010031399125994,0.017009652009629,0.02174077173802,0.025324563656996,0.024377430758865,0.026053131479555,0.025598138709833,0.023915722204592,0.017863306956463
"Ecuador",0.039405809931616,0.049768553149139,0.049087728203847,0.0385347831177,0.026866074950716,0.025914617315079,0.023156046877574,0.017748785868762,0.018394405657262,0.019459315588489,0.019656926476774,0.020983525391419,0.039405809931616,0.049768553149139,0.049087728203847,0.0385347831177,0.026866074950716,0.025914617315079,0.023156046877574,0.017748785868762,0.018394405657262,0.019459315588489,0.019656926476774,0.020983525391419
"Egypt",0.000403957719174,0.000408287737243,0.000419383013757,0.003331679998866,0.004389117553535,0.007415397785232,0.00974632426962,0.009209897534937,0.009806126970607,0.007139338100874,0.004502341415783,0.003332774529099,0.000403957719174,0.000408287737243,0.000419383013757,0.003331679998866,0.004389117553535,0.007415397785232,0.00974632426962,0.009209897534937,0.009806126970607,0.007139338100874,0.004502341415783,0.003332774529099
"El Salvador",0.003629262670785,0.003527754761966,0.003833021832236,0.014730832601824,0.027494599393505,0.035689755268854,0.032056404693934,0.030937552742644,0.036403332031329,0.030907014167684,0.008209634493595,0.00359435235221,0.003629262670785,0.003527754761966,0.003833021832236,0.014730832601824,0.027494599393505,0.035689755268854,0.032056404693934,0.030937552742644,0.036403332031329,0.030907014167684,0.008209634493595,0.00359435235221
"Equatorial Guinea",0.018177577486314,0.014590956995637,0.018456151510674,0.020149292871922,0.02314759860324,0.019025988766354,0.014479311669104,0.014943692325623,0.023590695705315,0.0261331705207,0.022980612605097,0.018394530845594,0.018177577486314,0.014590956995637,0.018456151510674,0.020149292871922,0.02314759860324,0.019025988766354,0.014479311669104,0.014943692325623,0.023590695705315,0.0261331705207,0.022980612605097,0.018394530845594
"Eritrea",0.020309413602089,0.021024330711137,0.014650686434329,0.016130048498905,0.040161621576742,0.034307260751217,0.089398138511592,0.092391870688386,0.058585720313214,0.039020291495199,0.015560384096957,0.022792242439426,0.020309413602089,0.021024330711137,0.014650686434329,0.016130048498905,0.040161621576742,0.034307260751217,0.089398138511592,0.092391870688386,0.058585720313214,0.039020291495199,0.015560384096957,0.022792242439426
"Estonia",7.6771482389E-05,7.2090232201E-05,7.5571882906E-05,9.1377618439E-05,8.5534441812E-05,0.000142623299663,0.000297324997264,0.000421429875983,0.00032208478564,0.000368657406272,0.000345197988666,8.152629224E-05,7.6771482389E-05,7.2090232201E-05,7.5571882906E-05,9.1377618439E-05,8.5534441812E-05,0.000142623299663,0.000297324997264,0.000421429875983,0.00032208478564,0.000368657406272,0.000345197988666,8.152629224E-05
"Ethiopia",0.012560680706847,0.013742975056688,0.026727393623427,0.089324143650876,0.070674555936754,0.047246439415855,0.069890785428691,0.069251450753622,0.047588609860376,0.063629377196554,0.028563200830364,0.012864895962415,0.012560680706847,0.013742975056688,0.026727393623427,0.089324143650876,0.070674555936754,0.047246439415855,0.069890785428691,0.069251450753622,0.047588609860376,0.063629377196554,0.028563200830364,0.012864895962415
